Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
.MNA21.PTx01.DisAlm.Min6,"411202.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.MNA21.PTx01.DisAlm.Min7,"411202.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.MNA21.PTx01.DisSnd.Max1,"411203.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.MNA21.PTx01.DisSnd.Max2,"411203.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.MNA21.PTx01.DisSnd.Max3,"411203.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.MNA21.PTx01.DisSnd.Max4,"411203.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.MNA21.PTx01.DisSnd.Max5,"411203.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.MNA21.PTx01.DisSnd.Max6,"411203.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.MNA21.PTx01.DisSnd.Max7,"411203.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.MNA21.PTx01.DisSnd.Min1,"411203.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.MNA21.PTx01.DisSnd.Min2,"411203.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.MNA21.PTx01.DisSnd.Min3,"411203.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.MNA21.PTx01.DisSnd.Min4,"411203.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.MNA21.PTx01.DisSnd.Min5,"411203.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.MNA21.PTx01.DisSnd.Min6,"411203.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.MNA21.PTx01.DisSnd.Min7,"411203.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.MNA21.PTx01.Set.Max1,"411201.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.MNA21.PTx01.Set.Max2,"411201.8",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.MNA21.PTx01.Set.Max3,"411201.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.MNA21.PTx01.Set.Max4,"411201.10",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx01.Set.Max5,"411201.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx01.Set.Max6,"411201.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx01.Set.Max7,"411201.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.MNA21.PTx01.Set.Min1,"411201.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.MNA21.PTx01.Set.Min2,"411201.5",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.MNA21.PTx01.Set.Min3,"411201.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.MNA21.PTx01.Set.Min4,"411201.3",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx01.Set.Min5,"411201.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx01.Set.Min6,"411201.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx01.Set.Min7,"411201.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.MNA21.PTx01.UST.KC_Ndiap,"411204",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.MNA21.PTx01.UST.VeracityTop,"414488",Float,1,R/W,300,,,,,,,,,,"Верхний порог достоверности",
.MNA21.PTx01.UST.VeracityBottom,"414486",Float,1,R/W,300,,,,,,,,,,"Нижний порог достоверности",
.MNA21.PTx01.UST.Hist,"414484",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.MNA21.PTx01.UST.Max1,"414470",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.MNA21.PTx01.UST.Max2,"414472",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.MNA21.PTx01.UST.Max3,"414474",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.MNA21.PTx01.UST.Max4,"414476",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx01.UST.Max5,"414478",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx01.UST.Max6,"414480",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx01.UST.Max7,"414482",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.MNA21.PTx01.UST.Min1,"414468",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.MNA21.PTx01.UST.Min2,"414466",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.MNA21.PTx01.UST.Min3,"414464",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.MNA21.PTx01.UST.Min4,"414462",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx01.UST.Min5,"414460",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx01.UST.Min6,"414458",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx01.UST.Min7,"414456",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.MNA21.PTx01.ImitValue,"462730",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.MNA21.PTx02.EUnits,"404058",Word,1,RO,99999990,,,,,,,,,,"МПа",
.MNA21.PTx02.Imit,"404058.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.MNA21.PTx02.ObjName,"404058",Word,1,RO,99999990,,,,,,,,,,"Давление на выходе МНА №21",
.MNA21.PTx02.ObjNum,"404058",Word,1,RO,99999990,,,,,,,,,,"36",
.MNA21.PTx02.State,"404058",Word,1,RO,300,,,,,,,,,,"PT102",
.MNA21.PTx02.Uncertain,"404058.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.MNA21.PTx02.Uncertain_HARD,"404058.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.MNA21.PTx02.Channels,"404058",Word,1,RO,99999990,,,,,,,,,,"DG.USO12.A1.M2:6",
.MNA21.PTx02.Value,"403070",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.MNA21.PTx02.FieldValue,"432848",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.MNA21.PTx02.RawValue,"430744",Float,1,RO,1000,Linear,0,10,0,10,,,,,"Значение аналогового параметра (для истории)",
.MNA21.PTx02.FieldCurrent,"405836",Short,1,RO,300,Linear,0,1000,0,1,Float,,,мА,"Значение тока",
.MNA21.PTx02.Ust.CtrlUst,"411205",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.MNA21.PTx02.DisAlm.Max1,"411206.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.MNA21.PTx02.DisAlm.Max2,"411206.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.MNA21.PTx02.DisAlm.Max3,"411206.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.MNA21.PTx02.DisAlm.Max4,"411206.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.MNA21.PTx02.DisAlm.Max5,"411206.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.MNA21.PTx02.DisAlm.Max6,"411206.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.MNA21.PTx02.DisAlm.Max7,"411206.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.MNA21.PTx02.DisAlm.Min1,"411206.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.MNA21.PTx02.DisAlm.Min2,"411206.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.MNA21.PTx02.DisAlm.Min3,"411206.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.MNA21.PTx02.DisAlm.Min4,"411206.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.MNA21.PTx02.DisAlm.Min5,"411206.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.MNA21.PTx02.DisAlm.Min6,"411206.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.MNA21.PTx02.DisAlm.Min7,"411206.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.MNA21.PTx02.DisSnd.Max1,"411207.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.MNA21.PTx02.DisSnd.Max2,"411207.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.MNA21.PTx02.DisSnd.Max3,"411207.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.MNA21.PTx02.DisSnd.Max4,"411207.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.MNA21.PTx02.DisSnd.Max5,"411207.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.MNA21.PTx02.DisSnd.Max6,"411207.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.MNA21.PTx02.DisSnd.Max7,"411207.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.MNA21.PTx02.DisSnd.Min1,"411207.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.MNA21.PTx02.DisSnd.Min2,"411207.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.MNA21.PTx02.DisSnd.Min3,"411207.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.MNA21.PTx02.DisSnd.Min4,"411207.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.MNA21.PTx02.DisSnd.Min5,"411207.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.MNA21.PTx02.DisSnd.Min6,"411207.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.MNA21.PTx02.DisSnd.Min7,"411207.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.MNA21.PTx02.Set.Max1,"411205.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.MNA21.PTx02.Set.Max2,"411205.8",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.MNA21.PTx02.Set.Max3,"411205.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.MNA21.PTx02.Set.Max4,"411205.10",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx02.Set.Max5,"411205.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx02.Set.Max6,"411205.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx02.Set.Max7,"411205.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.MNA21.PTx02.Set.Min1,"411205.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.MNA21.PTx02.Set.Min2,"411205.5",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.MNA21.PTx02.Set.Min3,"411205.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.MNA21.PTx02.Set.Min4,"411205.3",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx02.Set.Min5,"411205.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx02.Set.Min6,"411205.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx02.Set.Min7,"411205.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.MNA21.PTx02.UST.KC_Ndiap,"411208",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.MNA21.PTx02.UST.VeracityTop,"414522",Float,1,R/W,300,,,,,,,,,,"Верхний порог достоверности",
.MNA21.PTx02.UST.VeracityBottom,"414520",Float,1,R/W,300,,,,,,,,,,"Нижний порог достоверности",
.MNA21.PTx02.UST.Hist,"414518",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.MNA21.PTx02.UST.Max1,"414504",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.MNA21.PTx02.UST.Max2,"414506",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.MNA21.PTx02.UST.Max3,"414508",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.MNA21.PTx02.UST.Max4,"414510",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx02.UST.Max5,"414512",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx02.UST.Max6,"414514",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx02.UST.Max7,"414516",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.MNA21.PTx02.UST.Min1,"414502",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.MNA21.PTx02.UST.Min2,"414500",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.MNA21.PTx02.UST.Min3,"414498",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.MNA21.PTx02.UST.Min4,"414496",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx02.UST.Min5,"414494",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx02.UST.Min6,"414492",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx02.UST.Min7,"414490",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.MNA21.PTx02.ImitValue,"462732",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.MNA21.PTx03.EUnits,"404059",Word,1,RO,99999990,,,,,,,,,,"МПа",
.MNA21.PTx03.Imit,"404059.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.MNA21.PTx03.ObjName,"404059",Word,1,RO,99999990,,,,,,,,,,"Давление масла перед подшипниками МНА №21",
.MNA21.PTx03.ObjNum,"404059",Word,1,RO,99999990,,,,,,,,,,"37",
.MNA21.PTx03.State,"404059",Word,1,RO,300,,,,,,,,,,"PT103",
.MNA21.PTx03.Uncertain,"404059.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.MNA21.PTx03.Uncertain_HARD,"404059.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.MNA21.PTx03.Channels,"404059",Word,1,RO,99999990,,,,,,,,,,"DG.USO12.A1.M2:7",
.MNA21.PTx03.Value,"403072",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.MNA21.PTx03.FieldValue,"432850",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.MNA21.PTx03.RawValue,"430746",Float,1,RO,1000,Linear,0,0.6,0,0.6,,,,,"Значение аналогового параметра (для истории)",
.MNA21.PTx03.FieldCurrent,"405837",Short,1,RO,300,Linear,0,1000,0,1,Float,,,мА,"Значение тока",
.MNA21.PTx03.Ust.CtrlUst,"411209",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.MNA21.PTx03.DisAlm.Max1,"411210.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.MNA21.PTx03.DisAlm.Max2,"411210.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.MNA21.PTx03.DisAlm.Max3,"411210.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.MNA21.PTx03.DisAlm.Max4,"411210.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.MNA21.PTx03.DisAlm.Max5,"411210.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.MNA21.PTx03.DisAlm.Max6,"411210.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.MNA21.PTx03.DisAlm.Max7,"411210.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.MNA21.PTx03.DisAlm.Min1,"411210.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.MNA21.PTx03.DisAlm.Min2,"411210.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.MNA21.PTx03.DisAlm.Min3,"411210.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.MNA21.PTx03.DisAlm.Min4,"411210.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.MNA21.PTx03.DisAlm.Min5,"411210.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.MNA21.PTx03.DisAlm.Min6,"411210.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.MNA21.PTx03.DisAlm.Min7,"411210.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.MNA21.PTx03.DisSnd.Max1,"411211.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.MNA21.PTx03.DisSnd.Max2,"411211.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.MNA21.PTx03.DisSnd.Max3,"411211.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.MNA21.PTx03.DisSnd.Max4,"411211.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.MNA21.PTx03.DisSnd.Max5,"411211.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.MNA21.PTx03.DisSnd.Max6,"411211.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.MNA21.PTx03.DisSnd.Max7,"411211.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.MNA21.PTx03.DisSnd.Min1,"411211.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.MNA21.PTx03.DisSnd.Min2,"411211.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.MNA21.PTx03.DisSnd.Min3,"411211.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.MNA21.PTx03.DisSnd.Min4,"411211.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.MNA21.PTx03.DisSnd.Min5,"411211.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.MNA21.PTx03.DisSnd.Min6,"411211.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.MNA21.PTx03.DisSnd.Min7,"411211.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.MNA21.PTx03.Set.Max1,"411209.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.MNA21.PTx03.Set.Max2,"411209.8",Boolean,1,R/W,300,,,,,,,,,,"Запр. вкл. НА",
.MNA21.PTx03.Set.Max3,"411209.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.MNA21.PTx03.Set.Max4,"411209.10",Boolean,1,R/W,300,,,,,,,,,,"Откл. НА",
.MNA21.PTx03.Set.Max5,"411209.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx03.Set.Max6,"411209.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.MNA21.PTx03.Set.Max7,"411209.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.MNA21.PTx03.Set.Min1,"411209.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.MNA21.PTx03.Set.Min2,"411209.5",Boolean,1,R/W,300,,,,,,,,,,"Запр. вкл. НА",
.MNA21.PTx03.Set.Min3,"411209.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.MNA21.PTx03.Set.Min4,"411209.3",Boolean,1,R/W,300,,,,,,,,,,"Откл. НА",
.MNA21.PTx03.Set.Min5,"411209.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx03.Set.Min6,"411209.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.MNA21.PTx03.Set.Min7,"411209.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.MNA21.PTx03.UST.KC_Ndiap,"411212",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.MNA21.PTx03.UST.VeracityTop,"414556",Float,1,R/W,300,,,,,,,,,,"Верхний порог достоверности",
.MNA21.PTx03.UST.VeracityBottom,"414554",Float,1,R/W,300,,,,,,,,,,"Нижний порог достоверности",
.MNA21.PTx03.UST.Hist,"414552",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.MNA21.PTx03.UST.Max1,"414538",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.MNA21.PTx03.UST.Max2,"414540",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное. Запрет пуска НА = ~",
.MNA21.PTx03.UST.Max3,"414542",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.MNA21.PTx03.UST.Max4,"414544",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное. Отключение НА = ~",
.MNA21.PTx03.UST.Max5,"414546",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx03.UST.Max6,"414548",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.MNA21.PTx03.UST.Max7,"414550",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.MNA21.PTx03.UST.Min1,"414536",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.MNA21.PTx03.UST.Min2,"414534",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное. Запрет пуска НА = ~",
.MNA21.PTx03.UST.Min3,"414532",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.MNA21.PTx03.UST.Min4,"414530",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное. Отключение НА = ~",
.MNA21.PTx03.UST.Min5,"414528",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx03.UST.Min6,"414526",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.MNA21.PTx03.UST.Min7,"414524",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.MNA21.PTx03.ImitValue,"462734",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.MNA21.TTx01.EUnits,"404060",Word,1,RO,99999990,,,,,,,,,,"°C",
.MNA21.TTx01.Imit,"404060.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.MNA21.TTx01.ObjName,"404060",Word,1,RO,99999990,,,,,,,,,,"Температура переднего подшипника насоса МНА №21",
.MNA21.TTx01.ObjNum,"404060",Word,1,RO,99999990,,,,,,,,,,"38",
.MNA21.TTx01.State,"404060",Word,1,RO,300,,,,,,,,,,"TT101",
.MNA21.TTx01.Uncertain,"404060.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.MNA21.TTx01.Uncertain_HARD,"404060.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.MNA21.TTx01.Channels,"404060",Word,1,RO,99999990,,,,,,,,,,"DG.USO12.A1.M1:0",
.MNA21.TTx01.Value,"403074",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.MNA21.TTx01.FieldValue,"432852",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.MNA21.TTx01.RawValue,"430748",Float,1,RO,1000,Linear,-50,150,-50,150,,,,,"Значение аналогового параметра (для истории)",
.MNA21.TTx01.FieldCurrent,"405838",Short,1,RO,300,Linear,0,1000,0,1,Float,,,мА,"Значение тока",
.MNA21.TTx01.Ust.CtrlUst,"411213",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.MNA21.TTx01.DisAlm.Max1,"411214.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.MNA21.TTx01.DisAlm.Max2,"411214.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.MNA21.TTx01.DisAlm.Max3,"411214.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.MNA21.TTx01.DisAlm.Max4,"411214.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.MNA21.TTx01.DisAlm.Max5,"411214.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.MNA21.TTx01.DisAlm.Max6,"411214.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.MNA21.TTx01.DisAlm.Max7,"411214.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.MNA21.TTx01.DisAlm.Min1,"411214.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.MNA21.TTx01.DisAlm.Min2,"411214.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.MNA21.TTx01.DisAlm.Min3,"411214.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.MNA21.TTx01.DisAlm.Min4,"411214.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.MNA21.TTx01.DisAlm.Min5,"411214.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.MNA21.TTx01.DisAlm.Min6,"411214.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
