Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
.PT001_2p.UST.Min7,"413429",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.PT001_2p.CodeAD,"436505",Short,1,RO,300,,,,,,,,,,"Значение в кодах АЦП",
.PT001_2p.ImitValue,"462534",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.PT003_1p.EUnits,"404028",Word,1,RO,99999990,,,,,,,,,,"МПа",
.PT003_1p.Imit,"404028.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.PT003_1p.ObjName,"404028",Word,1,RO,99999990,,,,,,,,,,"Давление нефтепродукта на выходе МНС (точка 1)",
.PT003_1p.ObjNum,"404028",Word,1,RO,99999990,,,,,,,,,,"6",
.PT003_1p.State,"404028",Word,1,RO,300,,,,,,,,,,"PT003_1p",
.PT003_1p.Uncertain,"404028.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.PT003_1p.Uncertain_HARD,"404028.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.PT003_1p.Channels,"404028",Word,1,RO,99999990,,,,,,,,,,"DG.Drop.A5.M1:3",
.PT003_1p.Value,"403011",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.PT003_1p.FieldValue,"432788",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.PT003_1p.RawValue,"429663",Float,1,RO,1000,Linear,0,10,0,10,,,,,"Значение аналогового параметра (для истории)",
.PT003_1p.Ust.CtrlUst,"411085",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.PT003_1p.DisAlm.Max1,"411086.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.PT003_1p.DisAlm.Max2,"411086.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.PT003_1p.DisAlm.Max3,"411086.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.PT003_1p.DisAlm.Max4,"411086.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.PT003_1p.DisAlm.Max5,"411086.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.PT003_1p.DisAlm.Max6,"411086.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.PT003_1p.DisAlm.Max7,"411086.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.PT003_1p.DisAlm.Min1,"411086.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.PT003_1p.DisAlm.Min2,"411086.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.PT003_1p.DisAlm.Min3,"411086.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.PT003_1p.DisAlm.Min4,"411086.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.PT003_1p.DisAlm.Min5,"411086.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.PT003_1p.DisAlm.Min6,"411086.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.PT003_1p.DisAlm.Min7,"411086.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.PT003_1p.DisSnd.Max1,"411087.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.PT003_1p.DisSnd.Max2,"411087.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.PT003_1p.DisSnd.Max3,"411087.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.PT003_1p.DisSnd.Max4,"411087.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.PT003_1p.DisSnd.Max5,"411087.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.PT003_1p.DisSnd.Max6,"411087.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.PT003_1p.DisSnd.Max7,"411087.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.PT003_1p.DisSnd.Min1,"411087.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.PT003_1p.DisSnd.Min2,"411087.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.PT003_1p.DisSnd.Min3,"411087.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.PT003_1p.DisSnd.Min4,"411087.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.PT003_1p.DisSnd.Min5,"411087.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.PT003_1p.DisSnd.Min6,"411087.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.PT003_1p.DisSnd.Min7,"411087.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.PT003_1p.Set.Max1,"411085.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.PT003_1p.Set.Max2,"411085.8",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PT003_1p.Set.Max3,"411085.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PT003_1p.Set.Max4,"411085.10",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_1p.Set.Max5,"411085.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_1p.Set.Max6,"411085.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_1p.Set.Max7,"411085.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.PT003_1p.Set.Min1,"411085.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.PT003_1p.Set.Min2,"411085.5",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PT003_1p.Set.Min3,"411085.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PT003_1p.Set.Min4,"411085.3",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_1p.Set.Min5,"411085.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_1p.Set.Min6,"411085.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_1p.Set.Min7,"411085.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.PT003_1p.UST.Threshold,"413491",Float,1,R/W,300,,,,,,,,,,"Погрешность канала",
.PT003_1p.UST.Hist,"413489",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.PT003_1p.UST.KC_Ndiap,"411088",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.PT003_1p.UST.Max1,"413475",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.PT003_1p.UST.Max2,"413477",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PT003_1p.UST.Max3,"413479",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PT003_1p.UST.Max4,"413481",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_1p.UST.Max5,"413483",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_1p.UST.Max6,"413485",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_1p.UST.Max7,"413487",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.PT003_1p.UST.Min1,"413473",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.PT003_1p.UST.Min2,"413471",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PT003_1p.UST.Min3,"413469",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PT003_1p.UST.Min4,"413467",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_1p.UST.Min5,"413465",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_1p.UST.Min6,"413463",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_1p.UST.Min7,"413461",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.PT003_1p.CodeAD,"436506",Short,1,RO,300,,,,,,,,,,"Значение в кодах АЦП",
.PT003_1p.ImitValue,"462536",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.PT003_2p.EUnits,"404029",Word,1,RO,99999990,,,,,,,,,,"МПа",
.PT003_2p.Imit,"404029.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.PT003_2p.ObjName,"404029",Word,1,RO,99999990,,,,,,,,,,"Давление нефтепродукта на выходе МНС (точка 2)",
.PT003_2p.ObjNum,"404029",Word,1,RO,99999990,,,,,,,,,,"7",
.PT003_2p.State,"404029",Word,1,RO,300,,,,,,,,,,"PT003_2p",
.PT003_2p.Uncertain,"404029.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.PT003_2p.Uncertain_HARD,"404029.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.PT003_2p.Channels,"404029",Word,1,RO,99999990,,,,,,,,,,"DG.Drop.A6.M1:1",
.PT003_2p.Value,"403013",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.PT003_2p.FieldValue,"432790",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.PT003_2p.RawValue,"429665",Float,1,RO,1000,Linear,0,10,0,10,,,,,"Значение аналогового параметра (для истории)",
.PT003_2p.Ust.CtrlUst,"411089",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.PT003_2p.DisAlm.Max1,"411090.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.PT003_2p.DisAlm.Max2,"411090.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.PT003_2p.DisAlm.Max3,"411090.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.PT003_2p.DisAlm.Max4,"411090.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.PT003_2p.DisAlm.Max5,"411090.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.PT003_2p.DisAlm.Max6,"411090.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.PT003_2p.DisAlm.Max7,"411090.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.PT003_2p.DisAlm.Min1,"411090.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.PT003_2p.DisAlm.Min2,"411090.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.PT003_2p.DisAlm.Min3,"411090.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.PT003_2p.DisAlm.Min4,"411090.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.PT003_2p.DisAlm.Min5,"411090.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.PT003_2p.DisAlm.Min6,"411090.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.PT003_2p.DisAlm.Min7,"411090.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.PT003_2p.DisSnd.Max1,"411091.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.PT003_2p.DisSnd.Max2,"411091.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.PT003_2p.DisSnd.Max3,"411091.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.PT003_2p.DisSnd.Max4,"411091.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.PT003_2p.DisSnd.Max5,"411091.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.PT003_2p.DisSnd.Max6,"411091.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.PT003_2p.DisSnd.Max7,"411091.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.PT003_2p.DisSnd.Min1,"411091.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.PT003_2p.DisSnd.Min2,"411091.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.PT003_2p.DisSnd.Min3,"411091.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.PT003_2p.DisSnd.Min4,"411091.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.PT003_2p.DisSnd.Min5,"411091.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.PT003_2p.DisSnd.Min6,"411091.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.PT003_2p.DisSnd.Min7,"411091.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.PT003_2p.Set.Max1,"411089.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.PT003_2p.Set.Max2,"411089.8",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PT003_2p.Set.Max3,"411089.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PT003_2p.Set.Max4,"411089.10",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_2p.Set.Max5,"411089.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_2p.Set.Max6,"411089.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PT003_2p.Set.Max7,"411089.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.PT003_2p.Set.Min1,"411089.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.PT003_2p.Set.Min2,"411089.5",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PT003_2p.Set.Min3,"411089.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PT003_2p.Set.Min4,"411089.3",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_2p.Set.Min5,"411089.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_2p.Set.Min6,"411089.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PT003_2p.Set.Min7,"411089.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.PT003_2p.UST.Threshold,"413523",Float,1,R/W,300,,,,,,,,,,"Погрешность канала",
.PT003_2p.UST.Hist,"413521",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.PT003_2p.UST.KC_Ndiap,"411092",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.PT003_2p.UST.Max1,"413507",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.PT003_2p.UST.Max2,"413509",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PT003_2p.UST.Max3,"413511",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PT003_2p.UST.Max4,"413513",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_2p.UST.Max5,"413515",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_2p.UST.Max6,"413517",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PT003_2p.UST.Max7,"413519",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.PT003_2p.UST.Min1,"413505",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.PT003_2p.UST.Min2,"413503",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PT003_2p.UST.Min3,"413501",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PT003_2p.UST.Min4,"413499",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_2p.UST.Min5,"413497",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_2p.UST.Min6,"413495",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PT003_2p.UST.Min7,"413493",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.PT003_2p.CodeAD,"436507",Short,1,RO,300,,,,,,,,,,"Значение в кодах АЦП",
.PT003_2p.ImitValue,"462538",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.PB001u.EUnits,"404030",Word,1,RO,99999990,,,,,,,,,,"МПа",
.PB001u.Imit,"404030.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.PB001u.ObjName,"404030",Word,1,RO,99999990,,,,,,,,,,"Уставка регулирования по двалению нефтепродкута на приеме МНС из МНС.УСО.1",
.PB001u.ObjNum,"404030",Word,1,RO,99999990,,,,,,,,,,"8",
.PB001u.State,"404030",Word,1,RO,300,,,,,,,,,,"PB001u",
.PB001u.Uncertain,"404030.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.PB001u.Uncertain_HARD,"404030.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.PB001u.Channels,"404030",Word,1,RO,99999990,,,,,,,,,,"DG.Drop.A7.M1:1",
.PB001u.Value,"403015",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.PB001u.FieldValue,"432792",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.PB001u.RawValue,"429667",Float,1,RO,1000,Linear,0,4,0,4,,,,,"Значение аналогового параметра (для истории)",
.PB001u.Ust.CtrlUst,"411093",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.PB001u.DisAlm.Max1,"411094.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.PB001u.DisAlm.Max2,"411094.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.PB001u.DisAlm.Max3,"411094.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.PB001u.DisAlm.Max4,"411094.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.PB001u.DisAlm.Max5,"411094.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
.PB001u.DisAlm.Max6,"411094.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс6",
.PB001u.DisAlm.Max7,"411094.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс7",
.PB001u.DisAlm.Min1,"411094.6",Boolean,1,R/W,300, ,,,,,,,,,"Контроль оперативных сообщений Мин1",
.PB001u.DisAlm.Min2,"411094.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин2",
.PB001u.DisAlm.Min3,"411094.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин3",
.PB001u.DisAlm.Min4,"411094.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин4",
.PB001u.DisAlm.Min5,"411094.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин5",
.PB001u.DisAlm.Min6,"411094.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин6",
.PB001u.DisAlm.Min7,"411094.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Мин7",
.PB001u.DisSnd.Max1,"411095.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс1",
.PB001u.DisSnd.Max2,"411095.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс2",
.PB001u.DisSnd.Max3,"411095.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс3",
.PB001u.DisSnd.Max4,"411095.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс4",
.PB001u.DisSnd.Max5,"411095.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс5",
.PB001u.DisSnd.Max6,"411095.12",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс6",
.PB001u.DisSnd.Max7,"411095.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Макс7",
.PB001u.DisSnd.Min1,"411095.6",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин1",
.PB001u.DisSnd.Min2,"411095.5",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин2",
.PB001u.DisSnd.Min3,"411095.4",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин3",
.PB001u.DisSnd.Min4,"411095.3",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин4",
.PB001u.DisSnd.Min5,"411095.2",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин5",
.PB001u.DisSnd.Min6,"411095.1",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин6",
.PB001u.DisSnd.Min7,"411095.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль звуковой сигнализации Мин7",
.PB001u.Set.Max1,"411093.7",Boolean,1,R/W,300,,,,,,,,,,"Макс. тех.",
.PB001u.Set.Max2,"411093.8",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PB001u.Set.Max3,"411093.9",Boolean,1,R/W,300,,,,,,,,,,"Макс. пред.",
.PB001u.Set.Max4,"411093.10",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PB001u.Set.Max5,"411093.11",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PB001u.Set.Max6,"411093.12",Boolean,1,R/W,300,,,,,,,,,,"Макс. авар.",
.PB001u.Set.Max7,"411093.13",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог максимум ",
.PB001u.Set.Min1,"411093.6",Boolean,1,R/W,300,,,,,,,,,,"Мин. тех.",
.PB001u.Set.Min2,"411093.5",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PB001u.Set.Min3,"411093.4",Boolean,1,R/W,300,,,,,,,,,,"Мин. пред.",
.PB001u.Set.Min4,"411093.3",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PB001u.Set.Min5,"411093.2",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PB001u.Set.Min6,"411093.1",Boolean,1,R/W,300,,,,,,,,,,"Мин. авар.",
.PB001u.Set.Min7,"411093.0",Boolean,1,R/W,300,,,,,,,,,,"Контроль уставка технолог минимум ",
.PB001u.UST.Threshold,"413555",Float,1,R/W,300,,,,,,,,,,"Погрешность канала",
.PB001u.UST.Hist,"413553",Float,1,R/W,300,,,,,,,,,,"Гистерезис",
.PB001u.UST.KC_Ndiap,"411096",Word,1,R/W,300,,,,,,,,,,"Коэффициент сглаживания и номер диапазона измерений",
.PB001u.UST.Max1,"413539",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное технологическое = ~",
.PB001u.UST.Max2,"413541",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PB001u.UST.Max3,"413543",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное предельное = ~",
.PB001u.UST.Max4,"413545",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PB001u.UST.Max5,"413547",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PB001u.UST.Max6,"413549",Float,1,R/W,300,,,,,,,,,,"Установить Значение максимальное аварийное = ~",
.PB001u.UST.Max7,"413551",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. максимум = ~",
.PB001u.UST.Min1,"413537",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное технологическое = ~",
.PB001u.UST.Min2,"413535",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PB001u.UST.Min3,"413533",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное предельное = ~",
.PB001u.UST.Min4,"413531",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PB001u.UST.Min5,"413529",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PB001u.UST.Min6,"413527",Float,1,R/W,300,,,,,,,,,,"Установить Значение минимальное аварийное = ~",
.PB001u.UST.Min7,"413525",Float,1,R/W,300,,,,,,,,,,"Установить значение технолог. минимум = ~",
.PB001u.CodeAD,"436508",Short,1,RO,300,,,,,,,,,,"Значение в кодах АЦП",
.PB001u.ImitValue,"462540",Float,1,RO,300,,,,,,,,,,"Значение имитации",
.PB003u.EUnits,"404031",Word,1,RO,99999990,,,,,,,,,,"МПа",
.PB003u.Imit,"404031.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
.PB003u.ObjName,"404031",Word,1,RO,99999990,,,,,,,,,,"Уставка регулирования по двалению нефтепродкута на выходе МНС из МНС.УСО.1",
.PB003u.ObjNum,"404031",Word,1,RO,99999990,,,,,,,,,,"9",
.PB003u.State,"404031",Word,1,RO,300,,,,,,,,,,"PB003u",
.PB003u.Uncertain,"404031.5",Boolean,1,R/W,300,,,,,,,,,,"Недостоверность",
.PB003u.Uncertain_HARD,"404031.6",Boolean,1,R/W,300,,,,,,,,,,"Аппаратная недостоверность",
.PB003u.Channels,"404031",Word,1,RO,99999990,,,,,,,,,,"DG.Drop.A7.M1:2",
.PB003u.Value,"403017",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра",0
.PB003u.FieldValue,"432794",Float,1,R/W,300,,,,,,,,,,"Значение аналогового параметра с поля",
.PB003u.RawValue,"429669",Float,1,RO,1000,Linear,0,10,0,10,,,,,"Значение аналогового параметра (для истории)",
.PB003u.Ust.CtrlUst,"411097",Word,1,R/W,300,,,,,,,,,,"Контроль наличия уставок",
.PB003u.DisAlm.Max1,"411098.7",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс1",
.PB003u.DisAlm.Max2,"411098.8",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс2",
.PB003u.DisAlm.Max3,"411098.9",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс3",
.PB003u.DisAlm.Max4,"411098.10",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс4",
.PB003u.DisAlm.Max5,"411098.11",Boolean,1,R/W,300,,,,,,,,,,"Контроль оперативных сообщений Макс5",
