Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.0","404794",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.1","404794",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.Channels","404794",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.Imit","404794.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.Item","404794",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV1StateRSLink",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.KZ","404794.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.NoColor","404794.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.ObjName","404794",Word,1,RO,99999990,,,,,,,,,,"Задвижка №1 - Наличие связи с БУ",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.ObjNum","404794",Word,1,RO,99999990,,,,,,,,,,"521",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.Obriv","404794.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV1.State.RSLink.iBIK_ZDV1StateRSLink.Value","404794.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.0","404796",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.1","404796",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.Channels","404796",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.Imit","404796.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.Item","404796",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV1StateSamohod",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.KZ","404796.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.NoColor","404796.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.ObjName","404796",Word,1,RO,99999990,,,,,,,,,,"Задвижка №1 - Самопроизвольное изменения состояния",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.ObjNum","404796",Word,1,RO,99999990,,,,,,,,,,"525",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.Obriv","404796.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV1.State.Samohod.iBIK_ZDV1StateSamohod.Value","404796.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.0","404799",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.1","404799",Word,1,RO,99999990,,,,,,,,,,"1",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.Channels","404799",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.Imit","404799.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.Item","404799",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2Imit",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.KZ","404799.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.NoColor","404799.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.ObjName","404799",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Имитация",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.ObjNum","404799",Word,1,RO,99999990,,,,,,,,,,"531",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.Obriv","404799.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.Imit.iBIK_ZDV2Imit.Value","404799.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.0","404807",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.1","404807",Word,1,RO,99999990,,,,,,,,,,"1",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.Channels","404807",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.Imit","404807.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.Item","404807",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateClose",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.KZ","404807.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.NoColor","404807.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.ObjName","404807",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Закрыта",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.ObjNum","404807",Word,1,RO,99999990,,,,,,,,,,"548",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.Obriv","404807.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Close.iBIK_ZDV2StateClose.Value","404807.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.0","404808",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.1","404808",Word,1,RO,99999990,,,,,,,,,,"1",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.Channels","404808",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.Imit","404808.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.Item","404808",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateCloses",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.KZ","404808.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.NoColor","404808.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.ObjName","404808",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Закрывается",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.ObjNum","404808",Word,1,RO,99999990,,,,,,,,,,"550",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.Obriv","404808.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Closes.iBIK_ZDV2StateCloses.Value","404808.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.0","404803",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.1","404803",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.Channels","404803",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.Imit","404803.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.Item","404803",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateCorrCO",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.KZ","404803.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.NoColor","404803.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.ObjName","404803",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Цепи открытия исправны",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.ObjNum","404803",Word,1,RO,99999990,,,,,,,,,,"539",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.Obriv","404803.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.CorrCO.iBIK_ZDV2StateCorrCO.Value","404803.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.0","404803",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.1","404803",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.Channels","404803",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.Imit","404803.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.Item","404803",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateCorrCZ",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.KZ","404803.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.NoColor","404803.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.ObjName","404803",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Цепи закрытия исправны",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.ObjNum","404803",Word,1,RO,99999990,,,,,,,,,,"540",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.Obriv","404803.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.CorrCZ.iBIK_ZDV2StateCorrCZ.Value","404803.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.0","404799",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.1","404799",Word,1,RO,99999990,,,,,,,,,,"1",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.Channels","404799",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.Imit","404799.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.Item","404799",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateDist",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.KZ","404799.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.NoColor","404799.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.ObjName","404799",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Задвижка в дистанции",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.ObjNum","404799",Word,1,RO,99999990,,,,,,,,,,"532",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.Obriv","404799.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Dist.iBIK_ZDV2StateDist.Value","404799.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.0","404806",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.1","404806",Word,1,RO,99999990,,,,,,,,,,"1",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.Channels","404806",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.Imit","404806.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.Item","404806",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateDistExist",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.KZ","404806.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.NoColor","404806.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.ObjName","404806",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Наличие ключа ДУ/МУ",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.ObjNum","404806",Word,1,RO,99999990,,,,,,,,,,"546",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.Obriv","404806.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.DistExist.iBIK_ZDV2StateDistExist.Value","404806.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.0","404800",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.1","404800",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.Channels","404800",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.Imit","404800.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.Item","404800",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateErr",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.KZ","404800.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.NoColor","404800.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.ObjName","404800",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Неисправность",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.ObjNum","404800",Word,1,RO,99999990,,,,,,,,,,"533",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.Obriv","404800.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Err.iBIK_ZDV2StateErr.Value","404800.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.0","404805",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.1","404805",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.Channels","404805",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.Imit","404805.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.Item","404805",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateErrBur",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.KZ","404805.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.NoColor","404805.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.ObjName","404805",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Авария привода",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.ObjNum","404805",Word,1,RO,99999990,,,,,,,,,,"543",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.Obriv","404805.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.ErrBur.iBIK_ZDV2StateErrBur.Value","404805.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.0","404800",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.1","404800",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.Channels","404800",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.Imit","404800.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.Item","404800",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateFail",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.KZ","404800.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.NoColor","404800.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.ObjName","404800",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Авария",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.ObjNum","404800",Word,1,RO,99999990,,,,,,,,,,"534",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.Obriv","404800.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Fail.iBIK_ZDV2StateFail.Value","404800.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.0","404802",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.1","404802",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.Channels","404802",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.Imit","404802.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.Item","404802",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateMufta",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.KZ","404802.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.NoColor","404802.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.ObjName","404802",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Сработала муфта",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.ObjNum","404802",Word,1,RO,99999990,,,,,,,,,,"537",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.Obriv","404802.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.Mufta.iBIK_ZDV2StateMufta.Value","404802.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.0","404801",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.1","404801",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.Channels","404801",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.Imit","404801.7",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.Item","404801",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateMVO",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.KZ","404801.3",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.NoColor","404801.4",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.ObjName","404801",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Моментный выключатель открытия (МВО)",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.ObjNum","404801",Word,1,RO,99999990,,,,,,,,,,"535",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.Obriv","404801.2",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.MVO.iBIK_ZDV2StateMVO.Value","404801.0",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.0","404801",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.1","404801",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.Channels","404801",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.Imit","404801.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.Item","404801",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateMVZ",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.KZ","404801.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.NoColor","404801.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.ObjName","404801",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Моментный выключатель закрытия (МВЗ)",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.ObjNum","404801",Word,1,RO,99999990,,,,,,,,,,"536",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.Obriv","404801.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.MVZ.iBIK_ZDV2StateMVZ.Value","404801.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.0","404805",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.1","404805",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.Channels","404805",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.Imit","404805.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.Item","404805",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StatenoEC_KTP",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.KZ","404805.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.NoColor","404805.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.ObjName","404805",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Отсутствие напряжения на ЩСУ",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.ObjNum","404805",Word,1,RO,99999990,,,,,,,,,,"544",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.Obriv","404805.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.noEC_KTP.iBIK_ZDV2StatenoEC_KTP.Value","404805.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.0","404802",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.1","404802",Word,1,RO,99999990,,,,,,,,,,"3",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.Channels","404802",Word,1,RO,99999990,,,,,,,,,,"",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.Imit","404802.15",Boolean,1,R/W,300,,,,,,,,,,"Режим Имитация",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.Item","404802",Word,1,RO,99999990,,,,,,,,,,"iBIK_ZDV2StateNoPower",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.KZ","404802.11",Boolean,1,R/W,300,,,,,,,,,,"Короткое замыкание",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.NoColor","404802.12",Boolean,1,R/W,300,,,,,,,,,,"Флаг что не надо красить ДП",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.ObjName","404802",Word,1,RO,99999990,,,,,,,,,,"Задвижка №2 - Нет напряжения",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.ObjNum","404802",Word,1,RO,99999990,,,,,,,,,,"538",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.Obriv","404802.10",Boolean,1,R/W,300,,,,,,,,,,"Обрыв",
"BIK.ZDV2.State.NoPower.iBIK_ZDV2StateNoPower.Value","404802.8",Boolean,1,R/W,300,,,,,,,,,,"Значение параметра",
"BIK.ZDV2.State.Open.iBIK_ZDV2StateOpen.0","404807",Word,1,RO,99999990,,,,,,,,,,"0",
"BIK.ZDV2.State.Open.iBIK_ZDV2StateOpen.1","404807",Word,1,RO,99999990,,,,,,,,,,"1",
